title:Malem, start timestamp:1649446446.806331, stop timestamp:1649446490.471111, headset type:EPOCX, headset serial:E2020A4F, headset firmware:710, channels:168, sampling rate:eeg_128;mot_32;pm_0.1;pow_8, samples:5593      , version:2.1, 
Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,PM.Engagement.IsActive,PM.Engagement.Scaled,PM.Engagement.Raw,PM.Engagement.Min,PM.Engagement.Max,PM.Excitement.IsActive,PM.Excitement.Scaled,PM.Excitement.Raw,PM.Excitement.Min,PM.Excitement.Max,PM.LongTermExcitement,PM.Stress.IsActive,PM.Stress.Scaled,PM.Stress.Raw,PM.Stress.Min,PM.Stress.Max,PM.Relaxation.IsActive,PM.Relaxation.Scaled,PM.Relaxation.Raw,PM.Relaxation.Min,PM.Relaxation.Max,PM.Interest.IsActive,PM.Interest.Scaled,PM.Interest.Raw,PM.Interest.Min,PM.Interest.Max,PM.Focus.IsActive,PM.Focus.Scaled,PM.Focus.Raw,PM.Focus.Min,PM.Focus.Max,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1649446468.818315,1649446468.819295,11.000000,0.000000,4345.769043,4336.153809,4363.333496,4361.025879,4337.948730,4334.871582,4339.743652,4339.743652,4327.307617,4320.512695,4524.230957,4518.846191,4418.333496,4463.589844,2810.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.970248,0.366357,0.212245,0.238500,0.252145,0.174010,0.302561,0.199347,0.311038,0.160929,0.785735,0.236951,0.256795,0.236558,0.176953,0.175825,0.229692,0.175868,0.177360,0.201055,0.130029,0.166602,0.320839,0.188648,0.164200,0.135095,0.204324,0.202499,0.366367,0.256249,0.169852,0.199476,0.513206,0.287175,0.222345,0.464618,0.250569,0.273077,0.298349,0.186372,0.257012,0.281787,0.130308,0.169042,0.123708,0.638577,0.302397,0.321686,0.394885,0.451724,0.766826,0.395737,0.413127,0.413856,0.329587,1.473398,0.145818,0.296555,0.524562,0.282462,0.441374,0.332878,0.411617,0.189585,0.327964,1.202839,0.454541,0.468800,0.303050,0.233158
1649446468.826123,1649446468.827103,12.000000,0.000000,4340.512695,4332.820313,4360.641113,4357.820313,4333.589844,4334.871582,4324.358887,4324.102539,4314.230957,4309.230957,4511.410156,4511.922852,4412.692383,4455.256348,3061.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,3.000000,0.000000,0.580341,0.426819,-0.565063,0.402161,0.990355,0.041021,-0.002442,-32.282516,6.468765,36.582733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446468.833932,1649446468.835011,13.000000,0.000000,4341.025879,4334.871582,4359.615234,4356.282227,4333.846191,4325.256348,4321.922852,4320.000000,4307.820313,4292.692383,4501.922852,4506.538574,4410.384766,4447.179688,2954.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446468.841740,1649446468.842820,14.000000,0.000000,4346.538574,4335.384766,4365.769043,4362.563965,4334.358887,4326.666504,4330.256348,4331.282227,4312.179688,4296.538574,4510.128418,4514.487305,4413.974121,4455.641113,2728.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446468.849548,1649446468.850528,15.000000,0.000000,4347.436035,4335.000000,4372.307617,4365.641113,4334.487305,4330.769043,4330.000000,4333.846191,4316.666504,4304.230957,4510.512695,4513.974121,4411.538574,4464.358887,2810.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446468.857357,1649446468.858337,16.000000,0.000000,4340.641113,4334.743652,4369.230957,4355.641113,4336.410156,4327.948730,4325.897461,4328.717773,4320.128418,4305.000000,4504.743652,4503.333496,4406.538574,4454.230957,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,4.000000,0.000000,0.580383,0.426819,-0.565063,0.402100,0.987914,0.046881,-0.007325,-32.320930,6.321889,36.724461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446468.865165,1649446468.866045,17.000000,0.000000,4335.897461,4328.333496,4358.974121,4346.153809,4333.205078,4321.410156,4317.307617,4326.922852,4319.230957,4306.282227,4504.615234,4501.666504,4403.717773,4443.205078,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446468.872974,1649446468.873854,18.000000,0.000000,4339.615234,4324.871582,4356.282227,4349.615234,4327.307617,4322.692383,4313.974121,4327.051270,4316.666504,4305.384766,4506.025879,4504.487305,4403.461426,4446.794922,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446468.880782,1649446468.881562,19.000000,0.000000,4336.410156,4326.282227,4359.871582,4349.487305,4326.794922,4328.589844,4319.230957,4326.794922,4318.717773,4296.794922,4506.666504,4498.974121,4404.487305,4450.128418,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446468.888591,1649446468.889371,20.000000,0.000000,4329.615234,4321.922852,4359.615234,4344.358887,4326.794922,4321.922852,4320.384766,4327.436035,4317.436035,4295.000000,4502.820313,4496.282227,4402.563965,4445.384766,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,5.000000,0.000000,0.580420,0.426941,-0.565063,0.401917,0.991332,0.055183,-0.002930,-32.388836,6.389700,36.618679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446468.896399,1649446468.897079,21.000000,0.000000,4334.487305,4318.077148,4355.769043,4347.051270,4324.743652,4318.717773,4322.820313,4325.256348,4309.358887,4305.128418,4498.974121,4502.307617,4400.000000,4440.769043,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446468.904208,1649446468.904888,22.000000,0.000000,4335.897461,4322.436035,4354.230957,4351.025879,4326.538574,4332.692383,4334.230957,4326.282227,4310.000000,4308.974121,4503.974121,4504.358887,4400.641113,4442.563965,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446468.912016,1649446468.912596,23.000000,0.000000,4325.256348,4323.589844,4353.461426,4349.487305,4326.666504,4334.230957,4338.205078,4328.205078,4316.538574,4301.922852,4506.410156,4497.307617,4399.743652,4443.974121,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446468.919824,1649446468.920505,24.000000,0.000000,4326.282227,4323.333496,4353.974121,4350.256348,4325.512695,4322.948730,4328.077148,4326.538574,4314.230957,4295.000000,4501.794922,4498.077148,4399.871582,4442.692383,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,6.000000,0.000000,0.580579,0.427002,-0.564941,0.401794,0.986937,0.043462,-0.003907,-32.416618,6.450730,36.606812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446468.927633,1649446468.928313,25.000000,0.000000,4337.692383,4327.307617,4359.487305,4352.436035,4335.256348,4329.102539,4323.974121,4327.563965,4313.333496,4300.256348,4503.589844,4509.743652,4403.846191,4443.589844,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446468.935441,1649446468.936221,26.000000,0.000000,4338.974121,4327.820313,4360.641113,4351.025879,4343.333496,4336.025879,4324.358887,4327.436035,4316.922852,4307.563965,4506.282227,4507.051270,4401.025879,4443.717773,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446468.943250,1649446468.944030,27.000000,0.000000,4338.717773,4329.743652,4357.820313,4354.487305,4336.794922,4329.230957,4325.512695,4327.179688,4317.436035,4302.563965,4503.205078,4498.846191,4396.794922,4440.384766,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.889838,0.319159,0.200821,0.234907,0.255463,0.149744,0.252789,0.206338,0.275789,0.176505,0.678230,0.203432,0.248167,0.244963,0.180348,0.149802,0.194357,0.149958,0.151598,0.238947,0.124193,0.154924,0.293444,0.185189,0.155229,0.108243,0.207502,0.222315,0.330141,0.272470,0.160276,0.196749,0.520080,0.274773,0.235786,0.528536,0.188441,0.266005,0.266175,0.204072,0.329433,0.294351,0.158605,0.174190,0.146701,0.658371,0.326762,0.293802,0.362298,0.438604,0.686216,0.342127,0.343392,0.363790,0.364998,1.296009,0.141315,0.361018,0.536912,0.309460,0.372927,0.317575,0.390663,0.156177,0.359070,1.042403,0.402127,0.483091,0.299100,0.234591
1649446468.951058,1649446468.951938,28.000000,0.000000,4343.717773,4335.897461,4363.461426,4363.846191,4333.589844,4326.794922,4328.205078,4331.922852,4320.512695,4298.974121,4505.128418,4508.333496,4407.051270,4445.512695,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,7.000000,0.000000,0.580740,0.427002,-0.564819,0.401733,0.991820,0.048346,-0.003418,-32.458290,6.455657,36.562798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446468.958866,1649446468.959747,29.000000,0.000000,4346.666504,4336.794922,4369.487305,4367.179688,4336.794922,4326.922852,4321.538574,4334.615234,4322.563965,4307.436035,4509.358887,4515.641113,4414.102539,4452.692383,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446468.966675,1649446468.967655,30.000000,0.000000,4345.512695,4337.307617,4367.948730,4357.307617,4332.051270,4323.205078,4316.538574,4332.307617,4322.692383,4314.358887,4509.871582,4512.436035,4406.666504,4450.512695,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446468.974483,1649446468.975463,31.000000,0.000000,4344.102539,4335.512695,4362.307617,4346.666504,4325.384766,4323.974121,4322.436035,4329.358887,4322.307617,4309.102539,4508.077148,4506.410156,4406.794922,4445.256348,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446468.982292,1649446468.983372,32.000000,0.000000,4343.589844,4330.000000,4357.692383,4348.077148,4329.615234,4327.307617,4325.256348,4328.333496,4321.282227,4303.077148,4507.307617,4502.051270,4415.384766,4445.641113,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,8.000000,0.000000,0.581018,0.426819,-0.564758,0.401611,0.994750,0.049811,-0.004395,-32.395794,6.476758,36.639851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446468.990100,1649446468.991180,33.000000,0.000000,4344.871582,4331.794922,4359.871582,4356.922852,4341.538574,4323.077148,4322.307617,4327.820313,4322.563965,4304.487305,4513.205078,4509.230957,4413.589844,4452.436035,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446468.997909,1649446468.998889,34.000000,0.000000,4352.563965,4340.000000,4371.410156,4363.717773,4339.487305,4319.871582,4322.820313,4328.846191,4327.563965,4308.461426,4522.179688,4525.128418,4411.153809,4465.769043,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446469.005717,1649446469.006697,35.000000,0.000000,4362.436035,4343.205078,4382.051270,4366.282227,4330.512695,4325.512695,4326.922852,4329.358887,4330.384766,4311.666504,4523.461426,4532.563965,4420.384766,4476.538574,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446469.013526,1649446469.014406,36.000000,0.000000,4357.563965,4337.948730,4375.128418,4363.333496,4334.230957,4329.102539,4328.205078,4327.563965,4323.974121,4309.102539,4520.384766,4526.538574,4422.051270,4472.179688,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,9.000000,0.000000,0.581034,0.426636,-0.564880,0.401611,0.984984,0.049322,0.004395,-32.306217,6.512415,36.559200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446469.021334,1649446469.022214,37.000000,0.000000,4343.589844,4331.153809,4362.692383,4356.410156,4339.487305,4326.025879,4327.307617,4327.948730,4317.307617,4302.948730,4519.487305,4516.666504,4412.563965,4460.384766,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446469.029143,1649446469.029923,38.000000,0.000000,4345.897461,4332.307617,4365.769043,4355.384766,4337.436035,4322.307617,4325.769043,4330.000000,4322.307617,4299.358887,4517.692383,4515.256348,4413.205078,4457.820313,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446469.036951,1649446469.037731,39.000000,0.000000,4363.846191,4346.538574,4380.769043,4366.153809,4343.974121,4327.179688,4336.282227,4338.846191,4336.666504,4309.615234,4528.974121,4529.743652,4427.051270,4469.358887,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446469.044759,1649446469.045440,40.000000,0.000000,4373.077148,4354.487305,4388.333496,4375.384766,4353.717773,4337.051270,4345.897461,4346.666504,4337.563965,4320.384766,4540.128418,4535.769043,4434.743652,4480.897461,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,10.000000,0.000000,0.580975,0.426636,-0.564941,0.401611,0.993774,0.044927,0.011232,-32.492260,6.294508,36.653278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446469.052568,1649446469.053248,41.000000,0.000000,4363.461426,4342.436035,4381.410156,4364.230957,4342.692383,4335.384766,4334.358887,4337.563965,4324.358887,4315.769043,4520.641113,4520.769043,4422.563965,4476.025879,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446469.060376,1649446469.060957,42.000000,0.000000,4355.384766,4332.436035,4373.589844,4352.179688,4329.230957,4324.743652,4321.538574,4327.436035,4321.538574,4307.820313,4504.743652,4510.769043,4411.794922,4469.743652,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
