Time,TIME_STAMP_s,TIME_STAMP_ms,OR_TIME_STAMP_s,OR_TIME_STAMP_ms,COUNTER_MEMS,INTERPOLATED_MEM,Q0,Q1,Q2,Q3,ACCX,ACCY,ACCZ,MAGX,MAGY
31062.5000,31.0000,65.3000,31.0000,244.0000,0.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9377,0.2540,0.0742,-48.3333,-14.5000
31125.0000,31.0000,127.8000,31.0000,307.0000,1.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9415,0.2578,0.0782,-48.8333,-14.0000
31187.5000,31.0000,190.3000,31.0000,370.0000,2.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9610,0.2735,0.0663,-49.3333,-14.8333
31250.0000,31.0000,252.8000,31.0000,433.0000,3.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9455,0.2540,0.0820,-49.6667,-14.3333
31312.5000,31.0000,315.3000,31.0000,496.0000,4.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9337,0.2500,0.0663,-50.1667,-14.0000
31375.0000,31.0000,377.8000,31.0000,559.0000,5.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9415,0.2462,0.0820,-49.3333,-13.6667
31437.5000,31.0000,440.3000,31.0000,622.0000,6.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9337,0.2695,0.0663,-49.6667,-14.5000
31500.0000,31.0000,502.8000,31.0000,685.0000,7.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9377,0.2618,0.0663,-49.0000,-15.1667
31562.5000,31.0000,565.3000,31.0000,748.0000,8.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9298,0.2578,0.0742,-48.3333,-15.8333
31625.0000,31.0000,627.8000,31.0000,811.0000,9.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9415,0.2735,0.0860,-47.8333,-16.3333
31687.5000,31.0000,690.3000,31.0000,873.0000,10.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9298,0.2657,0.0782,-48.3333,-16.8333
31750.0000,31.0000,752.8000,31.0000,936.0000,11.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9377,0.2578,0.0782,-48.8333,-16.1667
31812.5000,31.0000,815.3000,31.0000,999.0000,12.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9455,0.2618,0.0742,-49.3333,-16.6667
31875.0000,31.0000,877.8000,32.0000,62.0000,13.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9415,0.2578,0.0663,-48.6667,-16.1667
31937.5000,31.0000,940.3000,32.0000,125.0000,14.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9337,0.2618,0.0663,-48.0000,-15.5000
32000.0000,32.0000,2.8000,32.0000,188.0000,15.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9415,0.2540,0.0742,-47.5000,-15.0000
32062.5000,32.0000,65.3000,32.0000,251.0000,0.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9455,0.2578,0.0742,-48.1667,-15.6667
32125.0000,32.0000,127.9000,32.0000,314.0000,1.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9377,0.2462,0.0625,-48.6667,-15.1667
32187.5000,32.0000,190.4000,32.0000,377.0000,2.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9455,0.2540,0.0742,-48.0000,-14.6667
32250.0000,32.0000,252.9000,32.0000,440.0000,3.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9337,0.2540,0.0860,-47.5000,-15.3333
32312.5000,32.0000,315.4000,32.0000,502.0000,4.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9337,0.2657,0.0508,-47.0000,-15.0000
32375.0000,32.0000,377.9000,32.0000,565.0000,5.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9455,0.2618,0.0663,-46.5000,-15.5000
32437.5000,32.0000,440.4000,32.0000,628.0000,6.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9180,0.2578,0.0703,-47.1667,-15.0000
32500.0000,32.0000,502.9000,32.0000,690.0000,7.0000,0.0000,0.7400,0.1797,0.2852,0.5820,0.9455,0.2618,0.0860,-47.8333,-15.6667
32562.5000,32.0000,565.4000,32.0000,753.0000,8.0000,0.0000,0.7400,0.1797,0.2852,0.5820,0.9377,0.2618,0.0703,-47.3333,-15.1667
32625.0000,32.0000,627.9000,32.0000,815.0000,9.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9298,0.2695,0.0663,-48.0000,-14.6667
32687.5000,32.0000,690.4000,32.0000,878.0000,10.0000,0.0000,0.7400,0.1797,0.2852,0.5820,0.9455,0.2618,0.0742,-47.3333,-14.3333
32750.0000,32.0000,752.9000,32.0000,941.0000,11.0000,0.0000,0.7400,0.1797,0.2852,0.5820,0.9415,0.2657,0.0703,-48.0000,-15.0000
32812.5000,32.0000,815.4000,33.0000,4.0000,12.0000,0.0000,0.7400,0.1797,0.2852,0.5820,0.9337,0.2657,0.0742,-48.5000,-15.6667
32875.0000,32.0000,877.9000,33.0000,66.0000,13.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9220,0.2618,0.0703,-49.0000,-15.1667
32937.5000,32.0000,940.4000,33.0000,129.0000,14.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9377,0.2695,0.0898,-49.5000,-14.6667
33000.0000,33.0000,2.9000,33.0000,192.0000,15.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9180,0.2657,0.0663,-49.8333,-14.3333
33062.5000,33.0000,65.4000,33.0000,254.0000,0.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9415,0.2695,0.0703,-50.1667,-14.0000
33125.0000,33.0000,127.9000,33.0000,316.0000,1.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9377,0.2657,0.0898,-49.5000,-14.6667
33187.5000,33.0000,190.5000,33.0000,379.0000,2.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9377,0.2657,0.0703,-48.8333,-14.3333
33250.0000,33.0000,253.0000,33.0000,442.0000,3.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9455,0.2578,0.0860,-49.1667,-14.0000
33312.5000,33.0000,315.5000,33.0000,504.0000,4.0000,1.0000,0.7370,0.1797,0.2852,0.5860,0.9377,0.2578,0.0802,-49.5000,-14.3333
33375.0000,33.0000,378.0000,33.0000,567.0000,5.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9298,0.2578,0.0742,-49.6667,-14.6667
33437.5000,33.0000,440.5000,33.0000,630.0000,6.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9337,0.2618,0.0742,-49.0000,-14.3333
33500.0000,33.0000,503.0000,33.0000,693.0000,7.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9337,0.2695,0.0742,-48.3333,-15.0000
33562.5000,33.0000,565.5000,33.0000,756.0000,8.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9377,0.2618,0.0703,-47.6667,-14.5000
33625.0000,33.0000,628.0000,33.0000,819.0000,9.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9258,0.2695,0.0742,-48.3333,-15.1667
33687.5000,33.0000,690.5000,33.0000,882.0000,10.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9493,0.2578,0.0742,-47.6667,-15.8333
33750.0000,33.0000,753.0000,33.0000,945.0000,11.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9377,0.2500,0.0820,-47.1667,-15.3333
33812.5000,33.0000,815.5000,34.0000,8.0000,12.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9337,0.2578,0.0703,-47.8333,-14.8333
33875.0000,33.0000,878.0000,34.0000,71.0000,13.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9493,0.2695,0.0742,-48.3333,-14.5000
33937.5000,33.0000,940.5000,34.0000,133.0000,14.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9298,0.2657,0.0703,-48.8333,-14.0000
34000.0000,34.0000,3.0000,34.0000,196.0000,15.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9415,0.2773,0.0742,-48.3333,-14.8333
34062.5000,34.0000,65.5000,34.0000,259.0000,0.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9377,0.2695,0.0782,-47.6667,-14.3333
34125.0000,34.0000,128.0000,34.0000,322.0000,1.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9298,0.2618,0.0587,-47.1667,-15.0000
34187.5000,34.0000,190.5000,34.0000,385.0000,2.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9377,0.2578,0.0782,-47.8333,-15.6667
34250.0000,34.0000,253.0000,34.0000,448.0000,3.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9493,0.2540,0.0782,-48.3333,-15.1667
34312.5000,34.0000,315.6000,34.0000,511.0000,4.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9258,0.2657,0.0663,-48.8333,-14.6667
34375.0000,34.0000,378.1000,34.0000,574.0000,5.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9337,0.2578,0.0782,-48.1667,-15.3333
34437.5000,34.0000,440.6000,34.0000,637.0000,6.0000,0.0000,0.7400,0.1797,0.2852,0.5820,0.9337,0.2578,0.0587,-47.6667,-15.0000
34500.0000,34.0000,503.1000,34.0000,700.0000,7.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9415,0.2578,0.0782,-47.1667,-14.5000
34562.5000,34.0000,565.6000,34.0000,763.0000,8.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9298,0.2657,0.0742,-46.6667,-15.1667
34625.0000,34.0000,628.1000,34.0000,826.0000,9.0000,0.0000,0.7400,0.1797,0.2852,0.5820,0.9493,0.2735,0.0703,-46.3333,-14.6667
34687.5000,34.0000,690.6000,34.0000,888.0000,10.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9455,0.2578,0.0703,-47.0000,-15.3333
34750.0000,34.0000,753.1000,34.0000,951.0000,11.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9455,0.2618,0.0703,-46.6667,-16.0000
34812.5000,34.0000,815.6000,35.0000,14.0000,12.0000,0.0000,0.7378,0.1758,0.2852,0.5860,0.9415,0.2540,0.0742,-46.1667,-16.5000
34875.0000,34.0000,878.1000,35.0000,77.0000,13.0000,0.0000,0.7378,0.1758,0.2852,0.5860,0.9220,0.2618,0.0703,-46.8333,-17.0000
34937.5000,34.0000,940.6000,35.0000,140.0000,14.0000,0.0000,0.7378,0.1758,0.2852,0.5860,0.9377,0.2540,0.0860,-46.5000,-16.3333
35000.0000,35.0000,3.1000,35.0000,203.0000,15.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9415,0.2695,0.0742,-47.1667,-15.8333
35062.5000,35.0000,65.6000,35.0000,266.0000,0.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9377,0.2618,0.0782,-46.6667,-15.3333
35125.0000,35.0000,128.1000,35.0000,329.0000,1.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9455,0.2618,0.0663,-47.3333,-15.8333
35187.5000,35.0000,190.6000,35.0000,391.0000,2.0000,0.0000,0.7378,0.1758,0.2852,0.5860,0.9415,0.2695,0.0703,-48.0000,-15.3333
35250.0000,35.0000,253.1000,35.0000,454.0000,3.0000,0.0000,0.7410,0.1758,0.2852,0.5820,0.9377,0.2500,0.0663,-47.5000,-14.8333
35312.5000,35.0000,315.6000,35.0000,517.0000,4.0000,0.0000,0.7378,0.1758,0.2852,0.5860,0.9455,0.2695,0.0898,-48.0000,-14.5000
35375.0000,35.0000,378.1000,35.0000,580.0000,5.0000,0.0000,0.7378,0.1758,0.2852,0.5860,0.9455,0.2540,0.0742,-48.5000,-14.1667
35437.5000,35.0000,440.7000,35.0000,642.0000,6.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9415,0.2618,0.0782,-49.0000,-14.8333
35500.0000,35.0000,503.2000,35.0000,705.0000,7.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9493,0.2735,0.0703,-49.5000,-15.5000
35562.5000,35.0000,565.7000,35.0000,768.0000,8.0000,0.0000,0.7410,0.1758,0.2852,0.5820,0.9415,0.2695,0.0625,-48.8333,-15.0000
35625.0000,35.0000,628.2000,35.0000,830.0000,9.0000,0.0000,0.7400,0.1797,0.2852,0.5820,0.9493,0.2657,0.0742,-49.1667,-14.5000
35687.5000,35.0000,690.7000,35.0000,893.0000,10.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9377,0.2618,0.0663,-48.6667,-15.1667
35750.0000,35.0000,753.2000,35.0000,955.0000,11.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9258,0.2540,0.0663,-49.0000,-14.8333
35812.5000,35.0000,815.7000,36.0000,18.0000,12.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9455,0.2657,0.0625,-48.5000,-15.5000
35875.0000,35.0000,878.2000,36.0000,80.0000,13.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9455,0.2578,0.0703,-48.8333,-15.0000
35937.5000,35.0000,940.7000,36.0000,143.0000,14.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9337,0.2657,0.0587,-49.3333,-14.5000
36000.0000,36.0000,3.2000,36.0000,206.0000,15.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9455,0.2618,0.0703,-49.8333,-15.1667
36062.5000,36.0000,65.7000,36.0000,268.0000,0.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9415,0.2500,0.0742,-49.0000,-15.8333
36125.0000,36.0000,128.2000,36.0000,331.0000,1.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9258,0.2578,0.0663,-48.3333,-15.3333
36187.5000,36.0000,190.7000,36.0000,394.0000,2.0000,0.0000,0.7378,0.1758,0.2852,0.5860,0.9455,0.2618,0.0898,-48.8333,-15.8333
36250.0000,36.0000,253.2000,36.0000,456.0000,3.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9258,0.2735,0.0742,-49.3333,-16.5000
36312.5000,36.0000,315.7000,36.0000,519.0000,4.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9337,0.2735,0.0742,-48.6667,-15.8333
36375.0000,36.0000,378.2000,36.0000,582.0000,5.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9377,0.2540,0.0703,-49.1667,-15.3333
36437.5000,36.0000,440.7000,36.0000,644.0000,6.0000,0.0000,0.7378,0.1758,0.2852,0.5860,0.9337,0.2618,0.0703,-49.5000,-14.8333
36500.0000,36.0000,503.3000,36.0000,707.0000,7.0000,0.0000,0.7378,0.1758,0.2852,0.5860,0.9493,0.2695,0.0860,-48.8333,-14.5000
36562.5000,36.0000,565.8000,36.0000,770.0000,8.0000,0.0000,0.7378,0.1758,0.2852,0.5860,0.9455,0.2578,0.0782,-49.3333,-14.0000
36625.0000,36.0000,628.3000,36.0000,832.0000,9.0000,0.0000,0.7378,0.1758,0.2852,0.5860,0.9377,0.2618,0.0782,-49.6667,-14.8333
36687.5000,36.0000,690.8000,36.0000,894.0000,10.0000,0.0000,0.7378,0.1758,0.2852,0.5860,0.9337,0.2578,0.0742,-50.0000,-14.3333
36750.0000,36.0000,753.3000,36.0000,957.0000,11.0000,0.0000,0.7378,0.1758,0.2852,0.5860,0.9337,0.2618,0.0742,-49.3333,-14.0000
36812.5000,36.0000,815.8000,37.0000,19.0000,12.0000,0.0000,0.7410,0.1758,0.2852,0.5820,0.9377,0.2618,0.0742,-49.6667,-13.6667
36875.0000,36.0000,878.3000,37.0000,82.0000,13.0000,0.0000,0.7410,0.1758,0.2852,0.5820,0.9298,0.2618,0.0820,-49.0000,-13.3333
36937.5000,36.0000,940.8000,37.0000,145.0000,14.0000,0.0000,0.7410,0.1758,0.2852,0.5820,0.9298,0.2578,0.0742,-49.5000,-14.1667
37000.0000,37.0000,3.3000,37.0000,207.0000,15.0000,0.0000,0.7410,0.1758,0.2852,0.5820,0.9455,0.2618,0.0587,-48.8333,-14.8333
37062.5000,37.0000,65.8000,37.0000,269.0000,0.0000,0.0000,0.7410,0.1758,0.2852,0.5820,0.9532,0.2657,0.0820,-48.1667,-14.5000
37125.0000,37.0000,128.3000,37.0000,332.0000,1.0000,0.0000,0.7410,0.1758,0.2852,0.5820,0.9377,0.2500,0.0820,-48.6667,-15.1667
37187.5000,37.0000,190.8000,37.0000,394.0000,2.0000,0.0000,0.7410,0.1758,0.2852,0.5820,0.9415,0.2500,0.0742,-48.1667,-14.6667
37250.0000,37.0000,253.3000,37.0000,457.0000,3.0000,0.0000,0.7410,0.1758,0.2852,0.5820,0.9377,0.2695,0.0742,-48.6667,-14.3333
37312.5000,37.0000,315.8000,37.0000,520.0000,4.0000,0.0000,0.7410,0.1758,0.2852,0.5820,0.9377,0.2578,0.0703,-49.0000,-14.0000
37375.0000,37.0000,378.3000,37.0000,582.0000,5.0000,0.0000,0.7400,0.1797,0.2852,0.5820,0.9298,0.2618,0.0663,-49.5000,-14.6667
37437.5000,37.0000,440.8000,37.0000,644.0000,6.0000,0.0000,0.7400,0.1797,0.2852,0.5820,0.9258,0.2540,0.0742,-49.8333,-15.3333
37500.0000,37.0000,503.3000,37.0000,707.0000,7.0000,0.0000,0.7400,0.1797,0.2852,0.5820,0.9532,0.2578,0.0663,-49.1667,-14.8333
37562.5000,37.0000,565.8000,37.0000,769.0000,8.0000,0.0000,0.7400,0.1797,0.2852,0.5820,0.9377,0.2540,0.0663,-49.6667,-14.5000
37625.0000,37.0000,628.4000,37.0000,832.0000,9.0000,0.0000,0.7400,0.1797,0.2852,0.5820,0.9377,0.2462,0.0625,-50.0000,-14.0000
37687.5000,37.0000,690.9000,37.0000,895.0000,10.0000,0.0000,0.7400,0.1797,0.2852,0.5820,0.9377,0.2735,0.0782,-49.1667,-13.6667
37750.0000,37.0000,753.4000,37.0000,957.0000,11.0000,0.0000,0.7400,0.1797,0.2852,0.5820,0.9455,0.2540,0.0703,-49.6667,-13.5000
37812.5000,37.0000,815.9000,38.0000,19.0000,12.0000,0.0000,0.7400,0.1797,0.2852,0.5820,0.9415,0.2618,0.0742,-49.0000,-13.1667
37875.0000,37.0000,878.4000,38.0000,82.0000,13.0000,0.0000,0.7400,0.1797,0.2852,0.5820,0.9298,0.2695,0.0860,-49.3333,-12.8333
37937.5000,37.0000,940.9000,38.0000,145.0000,14.0000,0.0000,0.7400,0.1797,0.2852,0.5820,0.9337,0.2618,0.0782,-49.8333,-13.6667
38000.0000,38.0000,3.4000,38.0000,207.0000,15.0000,0.0000,0.7400,0.1797,0.2852,0.5820,0.9377,0.2773,0.0820,-50.1667,-14.5000
38062.5000,38.0000,65.9000,38.0000,270.0000,0.0000,0.0000,0.7400,0.1797,0.2852,0.5820,0.9415,0.2618,0.0625,-49.3333,-14.1667
38125.0000,38.0000,128.4000,38.0000,332.0000,1.0000,0.0000,0.7400,0.1797,0.2852,0.5820,0.9493,0.2695,0.0820,-48.6667,-14.8333
38187.5000,38.0000,190.9000,38.0000,395.0000,2.0000,0.0000,0.7400,0.1797,0.2852,0.5820,0.9377,0.2657,0.0663,-49.1667,-14.5000
38250.0000,38.0000,253.4000,38.0000,458.0000,3.0000,0.0000,0.7400,0.1797,0.2852,0.5820,0.9377,0.2695,0.0782,-49.6667,-14.0000
38312.5000,38.0000,315.9000,38.0000,520.0000,4.0000,0.0000,0.7400,0.1797,0.2852,0.5820,0.9493,0.2618,0.0663,-50.0000,-13.6667
38375.0000,38.0000,378.4000,38.0000,582.0000,5.0000,0.0000,0.7400,0.1797,0.2852,0.5820,0.9258,0.2695,0.0703,-50.3333,-14.5000
38437.5000,38.0000,440.9000,38.0000,645.0000,6.0000,0.0000,0.7400,0.1797,0.2852,0.5820,0.9493,0.2578,0.0742,-50.6667,-15.1667
38500.0000,38.0000,503.4000,38.0000,707.0000,7.0000,0.0000,0.7400,0.1797,0.2852,0.5820,0.9455,0.2657,0.0742,-49.8333,-15.8333
38562.5000,38.0000,565.9000,38.0000,770.0000,8.0000,0.0000,0.7400,0.1797,0.2852,0.5820,0.9337,0.2578,0.0782,-50.1667,-16.3333
38625.0000,38.0000,628.4000,38.0000,832.0000,9.0000,0.0000,0.7400,0.1797,0.2852,0.5820,0.9337,0.2657,0.0625,-50.5000,-16.8333
38687.5000,38.0000,690.9000,38.0000,895.0000,10.0000,0.0000,0.7400,0.1797,0.2852,0.5820,0.9337,0.2773,0.0703,-50.8333,-16.1667
38750.0000,38.0000,753.5000,38.0000,958.0000,11.0000,0.0000,0.7400,0.1797,0.2852,0.5820,0.9337,0.2540,0.0860,-50.0000,-15.6667
38812.5000,38.0000,816.0000,39.0000,20.0000,12.0000,0.0000,0.7400,0.1797,0.2852,0.5820,0.9298,0.2578,0.0703,-49.1667,-15.1667
38875.0000,38.0000,878.5000,39.0000,82.0000,13.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9455,0.2540,0.0782,-49.6667,-15.8333
38937.5000,38.0000,941.0000,39.0000,145.0000,14.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9415,0.2618,0.0742,-49.0000,-16.3333
39000.0000,39.0000,3.5000,39.0000,208.0000,15.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9337,0.2422,0.0703,-49.3333,-16.8333
39062.5000,39.0000,66.0000,39.0000,270.0000,0.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9532,0.2578,0.0782,-49.8333,-16.1667
39125.0000,39.0000,128.5000,39.0000,333.0000,1.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9298,0.2578,0.0742,-49.0000,-15.6667
39187.5000,39.0000,191.0000,39.0000,395.0000,2.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9455,0.2657,0.0703,-49.5000,-16.1667
39250.0000,39.0000,253.5000,39.0000,457.0000,3.0000,0.0000,0.7363,0.1758,0.2890,0.5860,0.9337,0.2657,0.0663,-49.8333,-16.6667
39312.5000,39.0000,316.0000,39.0000,520.0000,4.0000,0.0000,0.7363,0.1758,0.2890,0.5860,0.9415,0.2578,0.0782,-49.1667,-17.1667
39375.0000,39.0000,378.5000,39.0000,582.0000,5.0000,0.0000,0.7370,0.1797,0.2852,0.5860,0.9415,0.2578,0.0742,-48.5000,-17.6667
39437.5000,39.0000,441.0000,39.0000,645.0000,6.0000,0.0000,0.7363,0.1758,0.2890,0.5860,0.9377,0.2578,0.0938,-49.0000,-18.0000
39500.0000,39.0000,503.5000,39.0000,707.0000,7.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9377,0.2618,0.0742,-49.5000,-17.3333
39562.5000,39.0000,566.0000,39.0000,770.0000,8.0000,0.0000,0.7363,0.1758,0.2890,0.5860,0.9415,0.2540,0.0782,-49.8333,-16.6667
39625.0000,39.0000,628.5000,39.0000,832.0000,9.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9180,0.2618,0.0587,-50.1667,-16.0000
39687.5000,39.0000,691.0000,39.0000,895.0000,10.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9493,0.2695,0.0860,-50.5000,-15.5000
39750.0000,39.0000,753.5000,39.0000,958.0000,11.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9298,0.2618,0.0742,-49.6667,-15.0000
39812.5000,39.0000,816.1000,40.0000,20.0000,12.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9377,0.2540,0.0782,-49.0000,-15.6667
39875.0000,39.0000,878.6000,40.0000,83.0000,13.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9493,0.2578,0.0782,-48.3333,-16.1667
39937.5000,39.0000,941.1000,40.0000,145.0000,14.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9220,0.2618,0.0742,-47.8333,-16.6667
40000.0000,40.0000,3.6000,40.0000,207.0000,15.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9455,0.2540,0.0782,-47.3333,-17.1667
40062.5000,40.0000,66.1000,40.0000,270.0000,0.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9298,0.2578,0.0782,-46.8333,-17.6667
40125.0000,40.0000,128.6000,40.0000,333.0000,1.0000,0.0000,0.7363,0.1758,0.2890,0.5860,0.9455,0.2618,0.0782,-46.3333,-18.0000
40187.5000,40.0000,191.1000,40.0000,395.0000,2.0000,0.0000,0.7363,0.1758,0.2890,0.5860,0.9493,0.2695,0.0703,-47.1667,-17.1667
40250.0000,40.0000,253.6000,40.0000,458.0000,3.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9455,0.2695,0.0703,-47.6667,-16.5000
40312.5000,40.0000,316.1000,40.0000,520.0000,4.0000,0.0000,0.7363,0.1758,0.2890,0.5860,0.9377,0.2578,0.0742,-48.3333,-17.0000
40375.0000,40.0000,378.6000,40.0000,583.0000,5.0000,0.0000,0.7363,0.1758,0.2890,0.5860,0.9415,0.2657,0.0742,-48.8333,-17.5000
40437.5000,40.0000,441.1000,40.0000,645.0000,6.0000,0.0000,0.7363,0.1758,0.2890,0.5860,0.9455,0.2695,0.0820,-48.1667,-16.8333
40500.0000,40.0000,503.6000,40.0000,708.0000,7.0000,0.0000,0.7363,0.1758,0.2890,0.5860,0.9377,0.2618,0.0782,-48.6667,-17.3333
40562.5000,40.0000,566.1000,40.0000,770.0000,8.0000,0.0000,0.7363,0.1758,0.2890,0.5860,0.9455,0.2540,0.0625,-48.1667,-16.6667
40625.0000,40.0000,628.6000,40.0000,832.0000,9.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9377,0.2657,0.0782,-47.5000,-16.0000
40687.5000,40.0000,691.1000,40.0000,895.0000,10.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9258,0.2657,0.0782,-47.0000,-15.5000
40750.0000,40.0000,753.6000,40.0000,957.0000,11.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9377,0.2695,0.0663,-46.6667,-15.0000
40812.5000,40.0000,816.1000,41.0000,20.0000,12.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9415,0.2657,0.0663,-47.3333,-14.5000
40875.0000,40.0000,878.6000,41.0000,83.0000,13.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9337,0.2695,0.0938,-47.8333,-14.1667
40937.5000,40.0000,941.2000,41.0000,145.0000,14.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9415,0.2540,0.0782,-48.5000,-13.8333
41000.0000,41.0000,3.7000,41.0000,208.0000,15.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9415,0.2657,0.0782,-49.0000,-14.5000
41062.5000,41.0000,66.2000,41.0000,271.0000,0.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9532,0.2462,0.0898,-49.3333,-14.1667
41125.0000,41.0000,128.7000,41.0000,333.0000,1.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9493,0.2618,0.0663,-49.8333,-13.8333
41187.5000,41.0000,191.2000,41.0000,396.0000,2.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9337,0.2500,0.0820,-50.1667,-13.5000
41250.0000,41.0000,253.7000,41.0000,458.0000,3.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9377,0.2500,0.0782,-50.5000,-14.3333
41312.5000,41.0000,316.2000,41.0000,521.0000,4.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9493,0.2618,0.0860,-50.6667,-14.0000
41375.0000,41.0000,378.7000,41.0000,583.0000,5.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9298,0.2540,0.0663,-51.0000,-13.6667
41437.5000,41.0000,441.2000,41.0000,646.0000,6.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9415,0.2618,0.0547,-51.1667,-13.3333
